registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),make,model
,Comprehensive,Petrol,5.0,24000.0,First Owner,Automatic,,20.89,1197.0,81.8,,5.75,Maruti,Ignis
,Comprehensive,Petrol,5.0,27000.0,First Owner,Manual,,20.85,1197.0,83.14,,5.85,Maruti,Swift
,Zero Dep,Petrol,5.0,25000.0,First Owner,Manual,,20.73,1373.0,91.1,,6.95,Maruti,Ciaz
,Third Party insurance,Petrol,5.0,47000.0,First Owner,Automatic,,16.0,1368.0,160.0,,12.25,Jeep,Compass
,Comprehensive,Petrol,5.0,4000.0,First Owner,Automatic,,20.52,1197.0,81.8,,6.25,Maruti,Wagon
,Comprehensive,Diesel,7.0,33000.0,First Owner,Automatic,,12.0,2393.0,148.0,,27.85,Toyota,Innova
,Comprehensive,Petrol,5.0,28000.0,First Owner,Automatic,,21.4,1197.0,83.1,,6.45,Maruti,Baleno
,Comprehensive,Petrol,5.0,66884.0,First Owner,Automatic,,16.4,1497.0,78.0,,9.25,Honda,City
,Comprehensive,Petrol,5.0,47497.0,First Owner,Automatic,,14.3,1598.0,103.52,,8.2,Skoda,Rapid
,Comprehensive,Petrol,7.0,55395.0,First Owner,Manual,,19.34,1462.0,103.0,,9.85,Maruti,Ertiga
,Third Party insurance,Petrol,5.0,37000.0,Second Owner,Manual,,15.04,1598.0,103.6,,3.25,Volkswagen,Vento
,Comprehensive,Petrol,6.0,11000.0,First Owner,Manual,,19.01,1462.0,103.2,,11.9,Maruti,XL6
,Comprehensive,Diesel,8.0,83000.0,First Owner,Manual,,12.99,2405.0,100.6,,9.65,Toyota,Innova
,Comprehensive,Petrol,5.0,64000.0,First Owner,Automatic,,16.8,1497.0,116.4,,4.45,Honda,City
,Comprehensive,Diesel,5.0,70000.0,First Owner,Manual,,22.9,1248.0,74.0,,3.91,Maruti,Swift
,Comprehensive,Diesel,5.0,70000.0,First Owner,Manual,,22.7,1498.0,89.84,,5.15,Ford,Ecosport
,Comprehensive,Petrol,5.0,56000.0,First Owner,Automatic,,18.0,1497.0,117.3,,6.15,Honda,City
,Third Party insurance,Petrol,5.0,64000.0,First Owner,Automatic,,14.7,1496.0,120.69,,5.15,Ford,Ecosport
,Third Party insurance,Petrol,5.0,48000.0,First Owner,Automatic,,12.6,1586.0,103.3,,2.75,Maruti,SX4
,Third Party insurance,Petrol,5.0,35000.0,First Owner,Manual,,22.0,1197.0,81.8,,4.85,Maruti,Swift
,Third Party insurance,Petrol,5.0,43000.0,First Owner,Manual,,17.8,1497.0,117.3,,6.15,Honda,City
,Comprehensive,Diesel,7.0,57000.0,First Owner,Manual,,14.24,2405.0,174.5,,35.5,Toyota,Fortuner
,Comprehensive,Diesel,5.0,53000.0,First Owner,Automatic,,,1493.0,113.45,,18.75,Hyundai,Creta
,Comprehensive,Diesel,7.0,78700.0,Second Owner,Automatic,,11.3,2405.0,254.8,,26.5,Mercedes-Benz,GL-Class
,Comprehensive,Petrol,5.0,46729.0,First Owner,Manual,,20.14,1197.0,81.86,,4.5,Hyundai,Xcent
,Comprehensive,Diesel,5.0,37270.0,First Owner,Manual,,24.0,1186.0,73.97,,5.95,Hyundai,Grand
,Third Party insurance,Diesel,7.0,62000.0,Second Owner,Automatic,,11.36,2405.0,171.5,,19.95,Toyota,Innova
,Third Party insurance,Petrol,7.0,44000.0,First Owner,Manual,,15.4,1497.0,117.3,,6.95,Honda,BR-V
,Comprehensive,Petrol,5.0,8870.0,First Owner,Manual,,18.27,998.0,118.35,,11.95,Hyundai,Venue
,Comprehensive,Petrol,5.0,20000.0,First Owner,Automatic,,13.17,1998.0,248.08,,57.75,BMW,X3
,Comprehensive,Petrol,5.0,20000.0,First Owner,Manual,,16.2,1199.0,74.0,,5.95,Volkswagen,Polo
,Comprehensive,Petrol,5.0,13560.0,Second Owner,Manual,,21.1,814.0,55.2,,2.75,Hyundai,EON
,Third Party insurance,Petrol,5.0,66400.0,Second Owner,Manual,,17.0,1197.0,307.0,,2.75,Hyundai,i20
,Comprehensive,Diesel,5.0,48000.0,First Owner,Automatic,,18.25,1968.0,187.74,,23.75,Audi,A4
,Comprehensive,Petrol,5.0,55600.0,First Owner,Automatic,,15.6,1497.0,116.3,,3.75,Honda,City
,Third Party insurance,Diesel,5.0,52152.0,Second Owner,Manual,,21.7,1498.0,98.96,,5.95,Ford,Ecosport
,Comprehensive,Diesel,7.0,91002.0,First Owner,Manual,,13.68,2393.0,147.51,,16.21,Toyota,Innova
,Third Party insurance,Petrol,5.0,39622.0,First Owner,Manual,,20.89,1197.0,81.8,,4.95,Maruti,Ignis
,Third Party insurance,Petrol,5.0,31178.0,First Owner,Automatic,,21.7,998.0,67.05,,5.25,Maruti,S-Presso
,Comprehensive,Diesel,7.0,39000.0,First Owner,Automatic,,16.25,1968.0,148.0,,27.5,Skoda,Kodiaq
,Third Party insurance,Petrol,5.0,55000.0,Second Owner,Manual,,13.9,1599.0,103.2,,1.85,Hyundai,Verna
,Comprehensive,Diesel,5.0,62511.0,First Owner,Manual,,22.0,1582.0,126.2,,9.49,Hyundai,Verna
,Comprehensive,Petrol,5.0,14300.0,First Owner,Manual,,,1999.0,197.13,,19.45,Mahindra,XUV700
,Comprehensive,Petrol,5.0,27800.0,First Owner,Manual,,17.5,1199.0,88.7,,7.5,Honda,WR-V
,Comprehensive,Diesel,8.0,101844.0,First Owner,Manual,,12.99,2405.0,100.6,,10.75,Toyota,Innova
,Comprehensive,Diesel,5.0,49000.0,Second Owner,Automatic,,20.38,1968.0,143.0,,14.0,Audi,A3
,Comprehensive,Diesel,5.0,26471.0,First Owner,Automatic,,18.0,1493.0,113.43,,17.45,Kia,Seltos
,Comprehensive,Petrol,5.0,75000.0,Second Owner,Manual,,15.04,1598.0,103.6,,3.5,Volkswagen,Vento
,Comprehensive,Petrol,5.0,26000.0,First Owner,Automatic,,17.21,1197.0,103.5,,8.9,Volkswagen,Polo
,Comprehensive,Petrol,5.0,32000.0,First Owner,Automatic,,16.0,1368.0,160.0,,13.5,Jeep,Compass
,Comprehensive,Electric,5.0,9400.0,First Owner,Automatic,,,,174.33,,24.4,MG,ZS
,Comprehensive,Petrol,5.0,86500.0,Second Owner,Automatic,,11.07,2405.0,179.5,,2.75,Nissan,Teana
,Comprehensive,Petrol,5.0,40000.0,Second Owner,Automatic,,17.5,1498.0,99.6,,5.75,Nissan,Sunny
,Comprehensive,Diesel,5.0,70000.0,First Owner,Manual,,21.64,1461.0,84.8,,3.5,Nissan,Sunny
,Comprehensive,Petrol,5.0,72000.0,First Owner,Manual,,11.3,2360.0,170.0,,5.65,Mitsubishi,Outlander
,Comprehensive,Diesel,5.0,38000.0,First Owner,Automatic,,12.97,2179.0,187.7,,36.5,Land Rover,Discovery
,Comprehensive,Petrol,5.0,25000.0,First Owner,Manual,,16.8,1497.0,113.43,,12.9,Kia,Seltos
,Comprehensive,Petrol,5.0,26000.0,First Owner,Automatic,,13.6,1999.0,197.13,,24.9,Jaguar,XE
,Comprehensive,Diesel,5.0,42000.0,First Owner,Automatic,,16.36,2179.0,187.7,,16.9,Jaguar,XF
,Comprehensive,Diesel,8.0,64000.0,First Owner,Automatic,,11.36,2405.0,171.5,,16.99,Toyota,Innova
,Comprehensive,Petrol,5.0,26000.0,First Owner,Automatic,,18.15,998.0,118.35,,10.25,Hyundai,Venue
,Comprehensive,Petrol,5.0,44000.0,First Owner,Automatic,,12.95,1999.0,152.88,,13.9,Hyundai,Tucson
,Comprehensive,Petrol,5.0,17500.0,First Owner,Automatic,,,1353.0,138.12,,17.35,Hyundai,Creta
,Comprehensive,Petrol,5.0,21000.0,Second Owner,Automatic,,19.0,1199.0,88.7,,6.5,Honda,Jazz
,Comprehensive,Petrol,5.0,26000.0,First Owner,Automatic,,18.0,1497.0,117.6,,9.25,Honda,City
,Comprehensive,Petrol,5.0,17000.0,First Owner,Automatic,,19.0,1199.0,88.76,,7.25,Honda,Amaze
,Comprehensive,Diesel,5.0,74300.0,First Owner,Automatic,,15.97,2405.0,258.0,,38.75,BMW,X5
,Comprehensive,Petrol,5.0,39000.0,First Owner,Automatic,,21.21,1197.0,81.8,,6.15,Maruti,Swift
,Comprehensive,Diesel,5.0,36000.0,First Owner,Automatic,,20.68,1995.0,188.0,,32.25,BMW,X1
,Comprehensive,Diesel,4.0,21500.0,First Owner,Automatic,,17.66,2405.0,261.49,,92.0,BMW,7
,Comprehensive,Diesel,5.0,22000.0,First Owner,Automatic,,21.76,1995.0,188.0,,39.75,BMW,3
,Comprehensive,Petrol,5.0,19000.0,First Owner,Automatic,,,1984.0,187.74,,28.75,Audi,Q2
,Comprehensive,Diesel,5.0,58000.0,Second Owner,Automatic,,11.8,2405.0,246.7,,19.25,Audi,A8
,Comprehensive,Diesel,5.0,46488.0,First Owner,Manual,,24.4,1120.0,71.0,,4.95,Hyundai,Xcent
,Comprehensive,Petrol,5.0,8000.0,First Owner,Manual,,19.33,1199.0,86.83,,7.99,Tata,Altroz
,Third Party insurance,Petrol,5.0,30640.0,First Owner,Manual,,17.5,1199.0,88.7,,6.75,Honda,WR-V
,Comprehensive,Diesel,5.0,65000.0,First Owner,Automatic,,24.3,1248.0,88.5,,9.85,Maruti,Vitara
,Comprehensive,Diesel,7.0,29400.0,First Owner,Automatic,,15.1,2179.0,152.87,,18.49,Mahindra,XUV500
,Comprehensive,Diesel,7.0,62500.0,First Owner,Automatic,,11.36,2405.0,171.5,,18.75,Toyota,Innova
,Third Party insurance,Diesel,5.0,82000.0,Second Owner,Manual,,23.4,1248.0,74.0,,4.45,Maruti,Swift
,Third Party insurance,Petrol,5.0,39000.0,First Owner,Automatic,,17.4,1497.0,117.6,,8.95,Honda,City
,Third Party insurance,Diesel,5.0,14500.0,First Owner,Automatic,,23.0,1993.0,197.13,,61.95,Mercedes-Benz,C-Class
,Comprehensive,CNG,5.0,8869.0,First Owner,Manual,,,1197.0,68.05,,7.65,Hyundai,Grand
,Comprehensive,Petrol,5.0,61242.0,First Owner,Manual,,20.3,1199.0,84.0,,4.75,Tata,Tigor
,Third Party insurance,Petrol,5.0,85900.0,Second Owner,Manual,,12.8,2354.0,177.6,,4.25,Honda,New
,Third Party insurance,Petrol,5.0,58004.0,First Owner,Automatic,,13.0,1591.0,121.3,,11.95,Hyundai,Creta
,Comprehensive,Diesel,7.0,25000.0,First Owner,Automatic,,14.11,2199.0,197.26,,34.51,Kia,Carnival
,Comprehensive,Petrol,5.0,40000.0,First Owner,Automatic,,18.0,1497.0,117.3,,6.65,Honda,City
,Comprehensive,Diesel,5.0,65000.0,Second Owner,Automatic,,18.48,1995.0,177.0,,12.4,BMW,5
,Comprehensive,Diesel,5.0,68000.0,First Owner,Automatic,,18.12,1995.0,190.0,,20.5,BMW,5
,Comprehensive,Petrol,5.0,38000.0,First Owner,Automatic,,18.3,1498.0,119.35,,11.8,Honda,City
,Comprehensive,Petrol,5.0,33000.0,First Owner,Manual,,18.7,1199.0,88.7,,4.9,Honda,Jazz
,Comprehensive,Petrol,5.0,65000.0,Third Owner,Manual,,15.0,1598.0,103.5,,3.11,Skoda,Rapid
,Comprehensive,Petrol,5.0,83000.0,First Owner,Automatic,,16.24,999.0,108.62,,7.0,Skoda,Rapid
,Comprehensive,Petrol,7.0,23000.0,First Owner,Automatic,,17.99,1462.0,103.26,,11.6,Maruti,Ertiga
,Comprehensive,Diesel,5.0,38000.0,First Owner,Automatic,,18.0,1969.0,190.0,,38.0,Volvo,S90
,Comprehensive,Petrol,5.0,32000.0,First Owner,Automatic,,16.5,1799.0,139.46,,13.5,Honda,Civic
,Third Party insurance,Petrol,5.0,48866.0,First Owner,Manual,,20.85,1197.0,83.14,,3.5,Maruti,Swift
,Third Party insurance,Petrol,5.0,19920.0,First Owner,Manual,,17.52,1197.0,81.86,,8.5,Hyundai,Venue
,Comprehensive,Petrol,5.0,33000.0,First Owner,Automatic,,16.2,1353.0,138.0,,15.25,Kia,Seltos
,Comprehensive,Diesel,5.0,15700.0,First Owner,Automatic,,14.6,1956.0,167.67,,20.75,Tata,Harrier
,Comprehensive,Diesel,5.0,44515.0,First Owner,Manual,,22.1,1396.0,88.7,,10.95,Hyundai,Creta
,Comprehensive,Petrol,5.0,52075.0,First Owner,Manual,,18.0,1198.0,86.7,,3.3,Honda,Amaze
,Third Party insurance,Petrol,6.0,15500.0,First Owner,Automatic,,16.5,1353.0,138.05,,18.95,Kia,Carens
,Third Party insurance,Petrol,6.0,39198.0,First Owner,Manual,,18.15,1198.0,82.0,,3.75,Mahindra,KUV
,Third Party insurance,Diesel,5.0,8500.0,First Owner,Manual,,,2198.0,182.38,,20.5,Mahindra,XUV700
,Third Party insurance,Diesel,7.0,54000.0,First Owner,Automatic,,15.04,2405.0,174.5,,36.45,Toyota,Fortuner
,Third Party insurance,Petrol,5.0,23000.0,First Owner,Manual,,18.2,998.0,118.36,,10.75,Kia,Sonet
,Comprehensive,Diesel,5.0,36000.0,First Owner,Automatic,,20.68,1995.0,188.0,,28.75,BMW,X1
,Third Party,Diesel,5.0,28300.0,First Owner,Manual,,17.1,1956.0,170.0,,11.5,Jeep,Compass
,Third Party,Petrol,5.0,26000.0,Second Owner,Manual,,21.1,814.0,55.2,,2.35,Hyundai,EON
,Third Party,Petrol,5.0,53000.0,First Owner,Manual,,22.7,799.0,53.64,,2.35,Datsun,RediGO
,Comprehensive,Petrol,5.0,53100.0,First Owner,Automatic,,18.0,1497.0,117.3,,6.15,Honda,City
,Comprehensive,Petrol,5.0,6700.0,First Owner,Automatic,,21.63,998.0,67.05,,6.3,Maruti,Celerio
,Third Party insurance,Petrol,5.0,88879.0,Third Owner,Automatic,,10.8,2405.0,215.0,,5.75,BMW,5
,Comprehensive,Petrol,5.0,61100.0,First Owner,Automatic,,23.84,1199.0,83.83,,5.45,Tata,Tiago
,Comprehensive,Diesel,5.0,61000.0,Second Owner,Automatic,,17.68,1968.0,174.33,,21.95,Audi,A6
,Third Party,Petrol,5.0,14145.0,Second Owner,Manual,,18.6,1199.0,79.4,,1.65,Chevrolet,Beat
,Third Party,Diesel,7.0,15000.0,First Owner,Automatic,,15.7,1956.0,167.67,,33.99,Jeep,Meridian
,Comprehensive,Petrol,5.0,51317.0,First Owner,Automatic,,16.5,1499.0,110.0,,6.0,Ford,Ecosport
,Comprehensive,Diesel,5.0,38900.0,Second Owner,Automatic,,17.0,2405.0,254.8,,39.75,Mercedes-Benz,E-Class
,Comprehensive,Petrol,5.0,42830.0,First Owner,Manual,,20.73,1373.0,91.1,,6.25,Maruti,Ciaz
,Comprehensive,Diesel,5.0,9900.0,First Owner,Automatic,,14.9,1956.0,167.67,,30.9,Jeep,Compass
,Comprehensive,Diesel,5.0,13000.0,First Owner,Automatic,,17.8,1493.0,113.42,,16.9,Kia,Seltos
,Third Party,Diesel,5.0,42000.0,First Owner,Automatic,,23.8,1998.0,112.0,,15.0,Mini,Cooper
,Comprehensive,Diesel,7.0,70000.0,Second Owner,Automatic,,10.2,2405.0,307.0,,37.5,Land Rover,Range
,Third Party insurance,Diesel,7.0,90000.0,First Owner,Automatic,,13.01,2199.0,194.3,,13.99,Hyundai,Santa
,Comprehensive,Diesel,5.0,100000.0,Second Owner,Automatic,,11.0,2405.0,198.5,,5.5,Mercedes-Benz,E-Class
,Third Party insurance,Petrol,5.0,56000.0,Second Owner,Automatic,,13.0,1591.0,121.3,,10.5,Hyundai,Creta
,Comprehensive,Petrol,5.0,61000.0,Second Owner,Manual,,18.5,1197.0,82.85,,3.95,Hyundai,i20
,Comprehensive,Petrol,5.0,34700.0,Third Owner,Automatic,,15.64,1798.0,167.62,,10.5,Audi,A4
,Comprehensive,Diesel,5.0,34500.0,Second Owner,Automatic,,17.68,1968.0,174.33,,15.5,Audi,A6
,Third Party insurance,Diesel,7.0,31000.0,Second Owner,Manual,,,2179.0,152.87,,9.95,Mahindra,XUV500
,Comprehensive,Petrol,5.0,23000.0,First Owner,Automatic,,16.8,1497.0,113.42,,13.9,Kia,Seltos
,Comprehensive,Diesel,5.0,21000.0,First Owner,Automatic,,22.48,1995.0,187.74,,42.5,BMW,5
,Comprehensive,Petrol,5.0,45000.0,First Owner,Manual,,18.9,1197.0,82.0,,3.95,Hyundai,Grand
,Comprehensive,Petrol,5.0,23641.0,First Owner,Manual,,17.4,1497.0,117.6,,7.25,Honda,City
,Comprehensive,Petrol,5.0,39000.0,First Owner,Manual,,16.09,1598.0,103.5,,6.25,Volkswagen,Vento
,Comprehensive,Petrol,5.0,17000.0,First Owner,Manual,,14.99,1498.0,104.5,,7.85,Renault,Duster
,Third Party insurance,Electric,5.0,50000.0,Second Owner,Automatic,,,,140.8,,18.0,MG,ZS
,Comprehensive,Petrol,7.0,13000.0,First Owner,Manual,,20.51,1462.0,101.65,,11.75,Maruti,Ertiga
,Comprehensive,Diesel,5.0,14000.0,First Owner,Manual,,23.64,1497.0,88.77,,9.9,Tata,Altroz
,Comprehensive,Diesel,5.0,56800.0,First Owner,Automatic,,19.27,2143.0,170.0,,24.5,Mercedes-Benz,C-Class
,Third Party insurance,CNG,5.0,67534.0,First Owner,Manual,,31.79,998.0,58.2,,3.99,Maruti,Celerio
,Comprehensive,Diesel,5.0,20000.0,Third Owner,Automatic,,17.6,1582.0,126.2,,12.75,Hyundai,Creta
,Comprehensive,Petrol,5.0,58000.0,First Owner,Automatic,,13.0,1591.0,121.3,,11.75,Hyundai,Creta
,Comprehensive,Diesel,5.0,66000.0,Second Owner,Automatic,,13.0,2143.0,201.1,,17.75,Mercedes-Benz,E-Class
,Comprehensive,Diesel,5.0,52001.0,First Owner,Manual,,20.54,1598.0,103.6,,4.45,Volkswagen,Vento
,Comprehensive,Petrol,5.0,38000.0,Second Owner,Automatic,,16.95,1197.0,78.9,,4.49,Hyundai,i10
,Comprehensive,Petrol,5.0,6000.0,First Owner,Automatic,,18.86,1498.0,147.51,,17.25,Skoda,Kushaq
,Third Party insurance,Diesel,4.0,9990.0,First Owner,Manual,,15.2,2184.0,130.0,,15.95,Mahindra,Thar
,Comprehensive,Petrol,5.0,31335.0,First Owner,Automatic,,23.95,998.0,67.1,,4.35,Maruti,Alto
,Comprehensive,Electric,5.0,16000.0,First Owner,Automatic,,,,127.0,,13.75,Tata,Nexon
,Comprehensive,Petrol,5.0,38000.0,Second Owner,Automatic,,12.0,1991.0,181.03,,17.75,Mercedes-Benz,E-Class
,Comprehensive,Petrol,5.0,44666.0,First Owner,Manual,,22.0,1197.0,81.8,,7.15,Maruti,Swift
,Comprehensive,Diesel,5.0,68200.0,Second Owner,Automatic,,18.88,1995.0,184.0,,13.9,BMW,3
,Comprehensive,Diesel,5.0,66508.0,Second Owner,Automatic,,15.97,2405.0,258.0,,37.0,BMW,X5
,Third Party,Diesel,5.0,21001.0,First Owner,Manual,,,1493.0,98.63,,12.9,Kia,Sonet
,Third Party,Petrol,5.0,29000.0,First Owner,Manual,,20.7,998.0,98.63,,6.49,Hyundai,Grand
,Third Party insurance,Diesel,5.0,55830.0,First Owner,Automatic,,15.68,1999.0,177.0,,39.5,Land Rover,Range
,Comprehensive,Petrol,5.0,62000.0,First Owner,Manual,,20.73,1373.0,91.1,,5.9,Maruti,Ciaz
,Third Party insurance,Diesel,7.0,73000.0,Second Owner,Manual,,14.0,2405.0,307.0,,2.45,Mahindra,Xylo
,Comprehensive,Diesel,5.0,70200.0,First Owner,Automatic,,17.68,1968.0,174.33,,15.5,Audi,A6
,Third Party insurance,Petrol,5.0,65511.0,First Owner,Manual,,23.84,1199.0,84.0,,4.11,Tata,Tiago
,Third Party insurance,Petrol,7.0,9000.0,First Owner,Manual,,16.2,1353.0,138.05,,16.7,Kia,Carens
,Comprehensive,Petrol,5.0,67850.0,Third Owner,Automatic,,14.8,1595.0,120.69,,9.9,Mercedes-Benz,B
,Comprehensive,Petrol,5.0,81770.0,Second Owner,Automatic,,7.81,2405.0,307.0,,16.5,Mercedes-Benz,S-Class
,Comprehensive,Diesel,5.0,75000.0,First Owner,Manual,,26.59,1248.0,74.0,,5.85,Maruti,Swift
,Comprehensive,Diesel,7.0,88086.0,First Owner,Automatic,,12.62,2198.0,158.0,,28.75,Ford,Endeavour
,Comprehensive,Petrol,5.0,11000.0,First Owner,Automatic,,,1984.0,187.74,,30.0,Audi,Q2
,Comprehensive,Petrol,5.0,33000.0,First Owner,Automatic,,,1353.0,138.12,,16.95,Hyundai,Creta
,Comprehensive,Diesel,5.0,45000.0,First Owner,Automatic,,18.0,1969.0,190.0,,39.5,Volvo,S90
,Comprehensive,Diesel,5.0,52390.0,Second Owner,Automatic,,22.69,1995.0,190.0,,20.5,BMW,3
,Third Party insurance,Electric,5.0,17764.0,First Owner,Automatic,,,,127.0,,13.45,Tata,Nexon
,Comprehensive,Diesel,5.0,73700.0,Second Owner,Automatic,,17.9,2143.0,136.0,,15.5,Mercedes-Benz,GLA
,Comprehensive,Petrol,5.0,41000.0,Second Owner,Automatic,,14.74,1991.0,181.04,,28.5,Mercedes-Benz,C-Class
,Comprehensive,Petrol,5.0,53091.0,First Owner,Manual,,18.16,1196.0,86.8,,4.45,Ford,Aspire
,Comprehensive,Diesel,7.0,70000.0,First Owner,Automatic,,17.2,1969.0,235.0,,49.5,Volvo,XC
,Comprehensive,Diesel,5.0,48000.0,First Owner,Automatic,,,1950.0,194.0,,43.25,Mercedes-Benz,GLC
,Third Party,Diesel,5.0,88000.0,Second Owner,Manual,,18.3,1991.0,147.9,,3.25,Chevrolet,Cruze
,Third Party,Diesel,5.0,110000.0,Third Owner,Manual,,23.0,1396.0,307.0,,2.35,Hyundai,i20
,Comprehensive,Diesel,5.0,81400.0,First Owner,Automatic,,17.01,1582.0,126.2,,11.5,Hyundai,Creta
,Comprehensive,Petrol,5.0,67000.0,First Owner,Automatic,,10.8,1997.0,246.74,,23.23,Jaguar,XF
,Comprehensive,Diesel,5.0,71000.0,First Owner,Manual,,22.9,1248.0,74.0,,3.95,Maruti,Swift
,Comprehensive,Diesel,8.0,85000.0,First Owner,Manual,,15.4,2179.0,120.0,,9.0,Mahindra,Scorpio
,Comprehensive,Petrol,5.0,24000.0,First Owner,Automatic,,15.1,1798.0,178.0,,16.74,Skoda,Octavia
,Comprehensive,Diesel,5.0,52000.0,First Owner,Automatic,,17.9,2143.0,170.0,,25.8,Mercedes-Benz,GLA
,Comprehensive,Petrol,5.0,62002.0,First Owner,Manual,,17.4,1497.0,117.3,,5.21,Honda,City
,Comprehensive,Diesel,7.0,82000.0,First Owner,Automatic,,17.6,2179.0,153.86,,14.21,Tata,Hexa
,Comprehensive,Petrol,5.0,66552.0,First Owner,Automatic,,17.01,1591.0,121.3,,6.45,Hyundai,Verna
,Comprehensive,Petrol,5.0,49000.0,Second Owner,Manual,,17.01,1591.0,121.3,,6.4,Hyundai,Verna
,Comprehensive,Petrol,5.0,66000.0,First Owner,Automatic,,14.62,1999.0,149.92,,11.85,Hyundai,Elantra
,Comprehensive,Diesel,5.0,47700.0,First Owner,Automatic,,20.38,1968.0,143.0,,14.25,Audi,A3
,Comprehensive,Diesel,7.0,42500.0,First Owner,Automatic,,12.4,1996.0,167.62,,33.0,Ford,Endeavour
,Comprehensive,Petrol,5.0,39000.0,First Owner,Manual,,18.6,1199.0,88.76,,5.7,Honda,Amaze
,Comprehensive,Diesel,7.0,27911.0,First Owner,Manual,,12.0,2393.0,148.0,,27.5,Toyota,Innova
,Comprehensive,Petrol,5.0,49121.0,First Owner,Manual,,19.4,1198.0,86.8,,3.5,Honda,Brio
,Comprehensive,Diesel,5.0,58000.0,First Owner,Manual,,28.09,1248.0,88.5,,7.05,Maruti,Ciaz
,Comprehensive,Diesel,5.0,45000.0,First Owner,Manual,,22.9,1248.0,74.0,,4.35,Maruti,Swift
,Comprehensive,Diesel,7.0,68800.0,First Owner,Manual,,13.68,2393.0,147.8,,19.11,Toyota,Innova
,Third Party,Petrol,5.0,22910.0,First Owner,Automatic,,18.4,1498.0,119.35,,13.99,Honda,City
,Comprehensive,Petrol,5.0,86500.0,Second Owner,Automatic,,11.7,1796.0,178.0,,5.25,Mercedes-Benz,C-Class
,Comprehensive,CNG,5.0,4700.0,First Owner,Manual,,20.88,1196.0,61.68,,6.25,Maruti,Eeco
,Comprehensive,Diesel,7.0,124435.0,Second Owner,Automatic,,12.55,2405.0,168.5,,17.85,Toyota,Fortuner
,Comprehensive,Petrol,5.0,60526.0,Second Owner,Automatic,,16.5,1198.0,86.8,,3.15,Honda,Brio
,Comprehensive,Petrol,5.0,59000.0,First Owner,Manual,,18.6,1197.0,81.83,,5.21,Hyundai,i20
,Comprehensive,Diesel,7.0,77000.0,Second Owner,Automatic,,11.0,2405.0,258.0,,53.7,Mercedes-Benz,GLS
,Comprehensive,Petrol,5.0,84806.0,Third Owner,Automatic,,14.74,1991.0,184.0,,7.65,Mercedes-Benz,C-Class
,Third Party,Diesel,5.0,22000.0,First Owner,Manual,,,1493.0,113.45,,18.45,Hyundai,Creta
,Comprehensive,Diesel,5.0,42883.0,First Owner,Manual,,25.6,1498.0,97.9,,9.51,Honda,City
,Comprehensive,Petrol,5.0,56973.0,First Owner,Manual,,16.09,1598.0,103.2,,6.2,Volkswagen,Vento
,Comprehensive,Petrol,5.0,53960.0,First Owner,Automatic,,18.19,1197.0,103.5,,6.2,Volkswagen,Vento
,Comprehensive,Petrol,5.0,65000.0,First Owner,Automatic,,16.8,1497.0,116.4,,4.51,Honda,City
,Third Party insurance,Petrol,5.0,29900.0,First Owner,Automatic,,13.96,1451.0,141.0,,17.45,MG,Hector
,Comprehensive,Petrol,5.0,57885.0,First Owner,Manual,,16.2,1199.0,74.0,,4.55,Volkswagen,Polo
,Comprehensive,Diesel,5.0,62000.0,First Owner,Automatic,,15.0,2143.0,204.0,,23.99,Mercedes-Benz,E-Class
,Third Party insurance,Petrol,5.0,49000.0,First Owner,Manual,,15.41,1598.0,103.2,,5.9,Skoda,Rapid
,Comprehensive,Petrol,5.0,54406.0,First Owner,Manual,,21.01,1197.0,81.8,,6.25,Maruti,Baleno
,Third Party insurance,Petrol,6.0,9800.0,First Owner,Automatic,,20.27,1462.0,101.65,,13.95,Maruti,XL6
,Third Party insurance,Diesel,5.0,26000.0,First Owner,Manual,,23.7,1498.0,97.89,,11.45,Honda,WR-V
,Third Party insurance,Petrol,5.0,15000.0,First Owner,Automatic,,19.0,1199.0,88.76,,7.75,Honda,Amaze
,Comprehensive,Petrol,5.0,23200.0,First Owner,Automatic,,14.82,1498.0,108.49,,15.75,MG,Astor
,Third Party insurance,Petrol,5.0,34545.0,First Owner,Manual,,18.5,1197.0,82.85,,7.25,Hyundai,i20
,Comprehensive,Petrol,5.0,63000.0,First Owner,Automatic,,14.7,1496.0,120.69,,5.21,Ford,Ecosport
,Third Party,CNG,5.0,33600.0,Second Owner,Manual,,30.47,998.0,58.33,,5.25,Maruti,Celerio
,Third Party,Diesel,8.0,154213.0,Second Owner,Manual,,12.99,2405.0,100.0,,6.95,Toyota,Innova
,Comprehensive,Petrol,5.0,47000.0,Second Owner,Automatic,,13.7,1991.0,183.0,,21.5,Mercedes-Benz,GLA
,Comprehensive,Diesel,5.0,65700.0,First Owner,Automatic,,13.22,2405.0,241.4,,19.5,Audi,Q5
,Third Party insurance,Diesel,5.0,71000.0,First Owner,Automatic,,17.01,1968.0,188.0,,39.5,Audi,Q5
,Third Party insurance,Diesel,5.0,27000.0,First Owner,Automatic,,14.9,1956.0,167.67,,26.95,Jeep,Compass
,Third Party insurance,Petrol,5.0,64850.0,First Owner,Manual,,15.29,1591.0,121.3,,9.95,Hyundai,Creta
